pmid,doi,annee,modele,theme,themes_secondaires,journal,titre,url,fichier
31277437,10.3390/s19132950,2019,in_vivo,general,,"Sensors (Basel, Switzerland)",Assessment of Bandaged Burn Wounds Using Porcine Skin and Millimetric Radiometry.,https://pubmed.ncbi.nlm.nih.gov/31277437/,in_vivo/general/2019_31277437_assessment-of-bandaged-burn-wounds-using-porcine-s.md
28254481,10.1016/j.jep.2017.02.033,2017,in_vivo,general,,Journal of ethnopharmacology,Effects of the combined Herba Epimedii and Fructus Ligustri Lucidi on bone turnover and TGF-β1/Smads pathway in GIOP rats.,https://pubmed.ncbi.nlm.nih.gov/28254481/,in_vivo/general/2017_28254481_effects-of-the-combined-herba-epimedii-and-fructus.md
29198122,10.4149/BLL_2017_110,2017,in_vivo,general,,Bratislavske lekarske listy,Iron deposition in rabbit cerebellum after exposure to generated and mobile GSM electromagnetic fields.,https://pubmed.ncbi.nlm.nih.gov/29198122/,in_vivo/general/2017_29198122_iron-deposition-in-rabbit-cerebellum-after-exposur.md
29564413,10.1016/j.joco.2017.08.010,2017,in_vivo,general,,Journal of current ophthalmology,The effects of microwave radiation on rabbit's retina.,https://pubmed.ncbi.nlm.nih.gov/29564413/,in_vivo/general/2017_29564413_the-effects-of-microwave-radiation-on-rabbit-s-ret.md
27521661,10.1016/j.jcjo.2016.01.012,2016,in_vivo,general,,Canadian journal of ophthalmology. Journal canadien d'ophtalmologie,Porcine cataract creation using formalin or microwave treatment for an ophthalmology wet lab.,https://pubmed.ncbi.nlm.nih.gov/27521661/,in_vivo/general/2016_27521661_porcine-cataract-creation-using-formalin-or-microw.md
27901344,10.1139/cjpp-2016-0218,2016,in_vivo,general,,Canadian journal of physiology and pharmacology,Effect of electromagnetic waves from mobile phone on immune status of male rats: possible protective role of vitamin D.,https://pubmed.ncbi.nlm.nih.gov/27901344/,in_vivo/general/2016_27901344_effect-of-electromagnetic-waves-from-mobile-phone.md
25794803,10.1016/j.jep.2015.03.025,2015,in_vivo,general,,Journal of ethnopharmacology,Urinary metabonomics elucidate the therapeutic mechanism of Orthosiphon stamineus in mouse crystal-induced kidney injury.,https://pubmed.ncbi.nlm.nih.gov/25794803/,in_vivo/general/2015_25794803_urinary-metabonomics-elucidate-the-therapeutic-mec.md
23741349,10.1371/journal.pone.0064606,2013,in_vivo,general,,PloS one,Detection of subclinical synovial inflammation by microwave radiometry.,https://pubmed.ncbi.nlm.nih.gov/23741349/,in_vivo/general/2013_23741349_detection-of-subclinical-synovial-inflammation-by.md
22697803,10.1111/j.1600-0846.2012.00629.x,2012,in_vivo,general,,Skin research and technology : official journal of International Society for Bioengineering and the Skin (ISBS) [and] International Society for Digital Imaging of Skin (ISDIS) [and] International Society for Skin Imaging (ISSI),Analysis of human skin tissue by millimeter-wave reflectometry.,https://pubmed.ncbi.nlm.nih.gov/22697803/,in_vivo/general/2012_22697803_analysis-of-human-skin-tissue-by-millimeter-wave-r.md
7960475,10.3109/00207459408986001,1994,in_vivo,general,,The International journal of neuroscience,Noradrenergic innervation and receptor responses of cardiovascular tissues from young and aged rats after acute microwave exposure.,https://pubmed.ncbi.nlm.nih.gov/7960475/,in_vivo/general/1994_7960475_noradrenergic-innervation-and-receptor-responses-o.md
2488031,,1989,in_vivo,general,,Lens and eye toxicity research,Effects of microwave radiation on the eye: the occupational health perspective.,https://pubmed.ncbi.nlm.nih.gov/2488031/,in_vivo/general/1989_2488031_effects-of-microwave-radiation-on-the-eye-the-occu.md
2529231,10.1097/00004032-198910000-00004,1989,in_vivo,general,,Health physics,Microwave cataract and litigation: a case study.,https://pubmed.ncbi.nlm.nih.gov/2529231/,in_vivo/general/1989_2529231_microwave-cataract-and-litigation-a-case-study.md
6693262,10.1097/00004032-198402000-00007,1984,in_vivo,general,,Health physics,Whole-body and local dosimetry in rats exposed to 2.45-GHz microwave radiation.,https://pubmed.ncbi.nlm.nih.gov/6693262/,in_vivo/general/1984_6693262_whole-body-and-local-dosimetry-in-rats-exposed-to.md
7082790,,1982,in_vivo,general,,Biulleten' eksperimental'noi biologii i meditsiny,[Ultracytochemical changes in the brain and liver in exposure to low-intensity nonionizing microwave radiation].,https://pubmed.ncbi.nlm.nih.gov/7082790/,in_vivo/general/1982_7082790_ultracytochemical-changes-in-the-brain-and-liver-i.md
36833719,10.3390/ijerph20043025,2023,in_vivo,genotoxicite_epigenetique,neuro_comportement_cognition,International journal of environmental research and public health,Pilot Study of the Long-Term Effects of Radiofrequency Electromagnetic Radiation Exposure on the Mouse Brain.,https://pubmed.ncbi.nlm.nih.gov/36833719/,in_vivo/genotoxicite_epigenetique/2023_36833719_pilot-study-of-the-long-term-effects-of-radiofrequ.md
34747063,10.1111/vde.13030,2021,in_vivo,genotoxicite_epigenetique,,Veterinary dermatology,In vitro antibacterial and antibiofilm effects of cold atmospheric microwave plasma against Pseudomonas aeruginosa causing canine skin and ear infections.,https://pubmed.ncbi.nlm.nih.gov/34747063/,in_vivo/genotoxicite_epigenetique/2021_34747063_in-vitro-antibacterial-and-antibiofilm-effects-of.md
34896224,10.1016/j.envpol.2021.118646,2021,in_vivo,genotoxicite_epigenetique,stress_oxydatif,"Environmental pollution (Barking, Essex : 1987)",3.5-GHz radiofrequency electromagnetic radiation promotes the development of Drosophila melanogaster.,https://pubmed.ncbi.nlm.nih.gov/34896224/,in_vivo/genotoxicite_epigenetique/2021_34896224_3-5-ghz-radiofrequency-electromagnetic-radiation-p.md
33035560,10.1016/j.envres.2020.110297,2020,in_vivo,genotoxicite_epigenetique,dosimetrie_exposition,Environmental research,Effect of mobile phone signal radiation on epigenetic modulation in the hippocampus of Wistar rat.,https://pubmed.ncbi.nlm.nih.gov/33035560/,in_vivo/genotoxicite_epigenetique/2020_33035560_effect-of-mobile-phone-signal-radiation-on-epigene.md
33109858,10.4103/0028-3886.294554,2020,in_vivo,genotoxicite_epigenetique,stress_oxydatif;dosimetrie_exposition,Neurology India,Exposure of Radiofrequency Electromagnetic Radiation on Biochemical and Pathological Alterations.,https://pubmed.ncbi.nlm.nih.gov/33109858/,in_vivo/genotoxicite_epigenetique/2020_33109858_exposure-of-radiofrequency-electromagnetic-radiati.md
33368426,10.1002/bem.22315,2020,in_vivo,genotoxicite_epigenetique,stress_oxydatif,Bioelectromagnetics,Effects of Low-Intensity Microwave Radiation on Oxidant-Antioxidant Parameters and DNA Damage in the Liver of Rats.,https://pubmed.ncbi.nlm.nih.gov/33368426/,in_vivo/genotoxicite_epigenetique/2020_33368426_effects-of-low-intensity-microwave-radiation-on-ox.md
30721430,10.1007/s11356-019-04377-x,2019,in_vivo,genotoxicite_epigenetique,,Environmental science and pollution research international,Activation of endoplasmic reticulum stress in rat brain following low-intensity microwave exposure.,https://pubmed.ncbi.nlm.nih.gov/30721430/,in_vivo/genotoxicite_epigenetique/2019_30721430_activation-of-endoplasmic-reticulum-stress-in-rat.md
28451581,,2017,in_vivo,genotoxicite_epigenetique,cancer,Journal of biomedical physics & engineering,Effect of Exposure to 900 MHz GSM Mobile Phone Radiofrequency Radiation on Estrogen Receptor Methylation Status in Colon Cells of Male Sprague Dawley Rats.,https://pubmed.ncbi.nlm.nih.gov/28451581/,in_vivo/genotoxicite_epigenetique/2017_28451581_effect-of-exposure-to-900-mhz-gsm-mobile-phone-rad.md
28665795,10.1515/aiht-2017-68-2928,2017,in_vivo,genotoxicite_epigenetique,stress_oxydatif,Arhiv za higijenu rada i toksikologiju,Electromagnetic fields at a mobile phone frequency (900 MHz) trigger the onset of general stress response along with DNA modifications in Eisenia fetida earthworms.,https://pubmed.ncbi.nlm.nih.gov/28665795/,in_vivo/genotoxicite_epigenetique/2017_28665795_electromagnetic-fields-at-a-mobile-phone-frequency.md
27857169,10.1038/srep37423,2016,in_vivo,genotoxicite_epigenetique,,Scientific reports,Mobile phone signal exposure triggers a hormesis-like effect in Atmand Atmmouse embryonic fibroblasts.,https://pubmed.ncbi.nlm.nih.gov/27857169/,in_vivo/genotoxicite_epigenetique/2016_27857169_mobile-phone-signal-exposure-triggers-a-hormesis-l.md
25529971,10.3109/09553002.2015.997896,2015,in_vivo,genotoxicite_epigenetique,apoptose_mitochondrie;dosimetrie_exposition,International journal of radiation biology,Long term and excessive use of 900 MHz radiofrequency radiation alter microRNA expression in brain.,https://pubmed.ncbi.nlm.nih.gov/25529971/,in_vivo/genotoxicite_epigenetique/2015_25529971_long-term-and-excessive-use-of-900-mhz-radiofreque.md
23526156,10.1007/s12013-013-9560-5,2013,in_vivo,genotoxicite_epigenetique,apoptose_mitochondrie;reproduction,Cell biochemistry and biophysics,ELF alternating magnetic field decreases reproduction by DNA damage induction.,https://pubmed.ncbi.nlm.nih.gov/23526156/,in_vivo/genotoxicite_epigenetique/2013_23526156_elf-alternating-magnetic-field-decreases-reproduct.md
42346148,10.3390/cells15121121,2026,in_vivo,neuro_comportement_cognition,neuroinflammation;stress_oxydatif,Cells,Microwave Radiation Remodels Hippocampal Astrocytes Subpopulations and Intercellular Communication at Single-Cell Resolution.,https://pubmed.ncbi.nlm.nih.gov/42346148/,in_vivo/neuro_comportement_cognition/2026_42346148_microwave-radiation-remodels-hippocampal-astrocyte.md
40827634,10.1039/d4fo04752d,2025,in_vivo,neuro_comportement_cognition,stress_oxydatif;plasticite_synaptique,Food & function,"Theaflavin-3,3'-digallate prevents radiofrequency radiation-induced learning and memory impairment in miceregulating GSK-3α/GRα/RORα/BMAL1 expression.",https://pubmed.ncbi.nlm.nih.gov/40827634/,in_vivo/neuro_comportement_cognition/2025_40827634_theaflavin-3-3-digallate-prevents-radiofrequency-r.md
38790420,10.3390/brainsci14050441,2024,in_vivo,neuro_comportement_cognition,neurodeveloppement,Brain sciences,Mechanism of Microwave Radiation-Induced Learning and Memory Impairment Based on Hippocampal Metabolomics.,https://pubmed.ncbi.nlm.nih.gov/38790420/,in_vivo/neuro_comportement_cognition/2024_38790420_mechanism-of-microwave-radiation-induced-learning.md
39060318,10.1038/s41598-024-68103-5,2024,in_vivo,neuro_comportement_cognition,neurodeveloppement;plasticite_synaptique,Scientific reports,Maternal linalool treatment protects against radiofrequency wave-induced deteriorations in adolescent rats: A behavioral and electrophysiological study.,https://pubmed.ncbi.nlm.nih.gov/39060318/,in_vivo/neuro_comportement_cognition/2024_39060318_maternal-linalool-treatment-protects-against-radio.md
39201275,10.3390/ijms25168589,2024,in_vivo,neuro_comportement_cognition,plasticite_synaptique;neurodeveloppement;dosimetrie_exposition,International journal of molecular sciences,Exposure to Radiofrequency Induces Synaptic Dysfunction in Cortical Neurons Causing Learning and Memory Alteration in Early Postnatal Mice.,https://pubmed.ncbi.nlm.nih.gov/39201275/,in_vivo/neuro_comportement_cognition/2024_39201275_exposure-to-radiofrequency-induces-synaptic-dysfun.md
36755196,10.1002/advs.202205988,2023,in_vivo,neuro_comportement_cognition,plasticite_synaptique,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",Effects of Nonthermal Radiofrequency Stimulation on Neuronal Activity and Neural Circuit in Mice.,https://pubmed.ncbi.nlm.nih.gov/36755196/,in_vivo/neuro_comportement_cognition/2023_36755196_effects-of-nonthermal-radiofrequency-stimulation-o.md
37030070,10.1016/j.bbrc.2023.03.083,2023,in_vivo,neuro_comportement_cognition,plasticite_synaptique,Biochemical and biophysical research communications,900 MHZ electromagnetic field exposure relieved AD-like symptoms on APP/PS1 mice: A potential non-invasive strategy for AD treatment.,https://pubmed.ncbi.nlm.nih.gov/37030070/,in_vivo/neuro_comportement_cognition/2023_37030070_900-mhz-electromagnetic-field-exposure-relieved-ad.md
37172069,10.1371/journal.pone.0285522,2023,in_vivo,neuro_comportement_cognition,genotoxicite_epigenetique,PloS one,Exposure to a 900 MHz electromagnetic field induces a response of the honey bee organism on the level of enzyme activity and the expression of stress-related genes.,https://pubmed.ncbi.nlm.nih.gov/37172069/,in_vivo/neuro_comportement_cognition/2023_37172069_exposure-to-a-900-mhz-electromagnetic-field-induce.md
37508937,10.3390/brainsci13071006,2023,in_vivo,neuro_comportement_cognition,,Brain sciences,Disrupted Topological Organization of Brain Network in Rats with Spatial Memory Impairments Induced by Acute Microwave Radiation.,https://pubmed.ncbi.nlm.nih.gov/37508937/,in_vivo/neuro_comportement_cognition/2023_37508937_disrupted-topological-organization-of-brain-networ.md
35200489,10.3390/gels8020108,2022,in_vivo,neuro_comportement_cognition,barriere_hemato_encephalique,"Gels (Basel, Switzerland)",Nasal Delivery of Cinnarizine Thermo- and Ion-Sensitive In Situ Hydrogels for Treatment of Microwave-Induced Brain Injury.,https://pubmed.ncbi.nlm.nih.gov/35200489/,in_vivo/neuro_comportement_cognition/2022_35200489_nasal-delivery-of-cinnarizine-thermo-and-ion-sensi.md
35228177,,2022,in_vivo,neuro_comportement_cognition,,Pakistan journal of pharmaceutical sciences,"Controlled release floating drug delivery system for proton pump inhibitors lansoprazole: In-vitro, In-vivo floating and pharmacokinetic evaluation.",https://pubmed.ncbi.nlm.nih.gov/35228177/,in_vivo/neuro_comportement_cognition/2022_35228177_controlled-release-floating-drug-delivery-system-f.md
35882410,10.3967/bes2022.068,2022,in_vivo,neuro_comportement_cognition,neurodeveloppement,Biomedical and environmental sciences : BES,20-Hydroxyecdysone Improves Neuronal Differentiation of Adult Hippocampal Neural Stem Cells in High Power Microwave Radiation-Exposed Rats.,https://pubmed.ncbi.nlm.nih.gov/35882410/,in_vivo/neuro_comportement_cognition/2022_35882410_20-hydroxyecdysone-improves-neuronal-differentiati.md
36271560,10.1016/j.biopha.2022.113779,2022,in_vivo,neuro_comportement_cognition,,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,Cinnarizine dissolving microneedles against microwave-induced brain injury.,https://pubmed.ncbi.nlm.nih.gov/36271560/,in_vivo/neuro_comportement_cognition/2022_36271560_cinnarizine-dissolving-microneedles-against-microw.md
34085811,10.1021/acschemneuro.1c00042,2021,in_vivo,neuro_comportement_cognition,,ACS chemical neuroscience,Lipidomics of Serum and Hippocampus Reveal the Protective Effects of Fermented Soybean Lipid on Rats of Microwave-Induced Cognitive Damage.,https://pubmed.ncbi.nlm.nih.gov/34085811/,in_vivo/neuro_comportement_cognition/2021_34085811_lipidomics-of-serum-and-hippocampus-reveal-the-pro.md
35002399,10.1016/j.sjbs.2021.08.063,2021,in_vivo,neuro_comportement_cognition,,Saudi journal of biological sciences,Effect of 2400 MHz mobile phone radiation exposure on the behavior and hippocampus morphology in Swiss mouse model.,https://pubmed.ncbi.nlm.nih.gov/35002399/,in_vivo/neuro_comportement_cognition/2021_35002399_effect-of-2400-mhz-mobile-phone-radiation-exposure.md
31796670,10.3233/JAD-190593,2020,in_vivo,neuro_comportement_cognition,stress_oxydatif,Journal of Alzheimer's disease : JAD,Impact of Cerebral Radiofrequency Exposures on Oxidative Stress and Corticosterone in a Rat Model of Alzheimer's Disease.,https://pubmed.ncbi.nlm.nih.gov/31796670/,in_vivo/neuro_comportement_cognition/2020_31796670_impact-of-cerebral-radiofrequency-exposures-on-oxi.md
32371003,10.1016/j.ijpharm.2020.119384,2020,in_vivo,neuro_comportement_cognition,barriere_hemato_encephalique,International journal of pharmaceutics,Intranasal tetrandrine temperature-sensitive in situ hydrogels for the treatment of microwave-induced brain injury.,https://pubmed.ncbi.nlm.nih.gov/32371003/,in_vivo/neuro_comportement_cognition/2020_32371003_intranasal-tetrandrine-temperature-sensitive-in-si.md
32581772,10.3389/fnagi.2020.00162,2020,in_vivo,neuro_comportement_cognition,neurodeveloppement;plasticite_synaptique,Frontiers in aging neuroscience,Enriched Environment Decreases Cognitive Impairment in Elderly Rats With Prenatal Mobile Phone Exposure.,https://pubmed.ncbi.nlm.nih.gov/32581772/,in_vivo/neuro_comportement_cognition/2020_32581772_enriched-environment-decreases-cognitive-impairmen.md
33264581,10.1080/09553002.2021.1859152,2020,in_vivo,neuro_comportement_cognition,,International journal of radiation biology,Experimental study of potential adverse effects on the auditory system of rabbits exposed to short-term GSM-1800 radiation.,https://pubmed.ncbi.nlm.nih.gov/33264581/,in_vivo/neuro_comportement_cognition/2020_33264581_experimental-study-of-potential-adverse-effects-on.md
30682608,10.1016/j.scitotenv.2019.01.154,2019,in_vivo,neuro_comportement_cognition,,The Science of the total environment,Effects of radiofrequency electromagnetic radiation (RF-EMF) on honey bee queen development and mating success.,https://pubmed.ncbi.nlm.nih.gov/30682608/,in_vivo/neuro_comportement_cognition/2019_30682608_effects-of-radiofrequency-electromagnetic-radiatio.md
